,Country,Year,No_TB,Per_TBwithHIV,Per_TBwithHIV_tested,Per_TBwithHIV_CPT,Per_TBwithHIV_ART,Per_new_RRorMDR_TBres,No_RRorMDR_TBres,Per_success_treat_oldTBcases,Per_success_treat_newTBcases,Prevalence_female_smoking,Prevalence_male_smoking,Alcohol_consumption_liters_per_cap,Diabetes_mortality_rate,Hospital_density,Healthposts_density,Heathcentres_density,Per_cleanwater_access,Per_sanitation_access,Life_expectancy,Per_urban_pop_2010,Per_childbelow5_underweight,Pop,Pop_under_15,Pop_over_60
1283,PRK,2006,51877,,,,,,,77,88,,,,,,,,,,,,,23970,24.34,12.22
1284,PRK,2007,68177,,,,,,,77,87,,,,,,,,,,,,,24112,23.93,12.51
1285,PRK,2008,84554,0,,,,,,82,90,,,,,,,,,,,,,24244,23.49,12.76
1286,PRK,2009,88665,0,,,,,,83,91,,,,,,,,,,,,18.8,24372,23.06,12.92
1287,PRK,2010,96298,,,,,,,84,91,,,,,,25.72,4,,,,,,24501,22.67,12.98
1288,PRK,2011,99071,0,,,,,38,84,92,,,,,,,,,,,,,24631,22.31,12.91
1289,PRK,2012,99399,,,,,,25,84,92,,,,16.1,,,,,,70,,15.2,24763,21.98,12.74
1290,PRK,2013,104912,0,,,,0,244,83,92,,,,,6.86,25.16,3.91,,,70,,,24895,21.7,12.6
1291,PRK,2014,110290,0,,,,0.23,197,,,,,,,,,,,,,,,,,
1292,PRK,2015,,,,,,,,,,,,,,,,,99.7,81.9,,,,,,
1293,PRK,1990,,,,,,,,,,,,,,,,,43.6,19.2,49,,,34911,45.53,4.69
1294,PRK,1991,,,,,,,,,,,,,,,,,,,,,,36253,45.69,4.68
1295,PRK,1992,,,,,,,,,,,,,,,,,,,,,,37731,45.86,4.67
1296,PRK,1993,,,,,,,,,,,,,,,,,,,,,,39257,46.03,4.66
1297,PRK,1994,,,,,,,,,,,,,,,,,,,,,,40712,46.17,4.64
1298,PRK,1995,,,,,,,,72,74,,,,,,,,,,,,,42013,46.28,4.63
1299,PRK,1996,,,,,,,,33,48,,,,,,,,,,,,,43123,46.36,4.61
1300,PRK,1997,,,,,,,,46,64,,,,,,,,,,,,,44078,46.41,4.6
1301,PRK,1998,,,,,,,,31,70,,,,,,,,,,,,,44961,46.44,4.58
1302,PRK,1999,,,,,,,,67,69,,,,,,,,,,,,,45889,46.45,4.57
1303,PRK,2000,,,,,,,,,78,,,,28.2,,,,47.1,22.7,48,,,46949,46.45,4.56
1304,PRK,2001,,,,,,,,,77,,,,,,,,,,,,,48167,46.44,4.55
1305,PRK,2002,,,,,,,,67,78,,,,,,,,,,,,,49517,46.42,4.54
1306,PRK,2003,82039,2.1,27,59,0.42,,,72,83,,,,,,,,,,,,,50972,46.38,4.54
1307,PRK,2004,96288,,,,,,,71,85,,,,,,,,,,,,,52487,46.32,4.54
1308,PRK,2005,99558,1.9,20,74,0.78,,,74,85,,,,,,,,,,,,,54028,46.23,4.54
1309,PRK,2006,98139,4,4.8,90,64,,1,67,60,,,,,,,,,,,,,55591,46.11,4.54
1310,PRK,2007,102764,14,15,95,20,0.09,82,75,86,,,,,,,,,,,,28.2,57188,45.97,4.54
1311,PRK,2008,108602,20,18,42,18,0.09,128,75,86,,,,,,,,,,,,,58819,45.81,4.54
1312,PRK,2009,116025,27,20,45,21,,190,77,88,,,,,,,,,,,,,60486,45.64,4.53
1313,PRK,2010,118636,24,18,24,9.3,,88,76,89,,,,,,,,,,,39.9,24.2,62191,45.46,4.53
1314,PRK,2011,114290,27,16,54,23,0.09,140,74,87,,,,,,,,,,,,,63932,45.29,4.52
1315,PRK,2012,112499,31,16,61,40,0.09,110,74,88,,,,33.3,,,,,,52,,,65705,45.11,4.51
1316,PRK,2013,113603,44,14,70,48,0.48,272,66,87,,,,,0.45,,,,,52,,,67514,44.9,4.5
1317,PRK,2014,116894,46,14,79,67,0.72,442,,,,,,,,,,,,,,,,,
1318,PRK,2015,,,,,,,,,,,,,,,,,52.4,28.7,,,,,,
1319,DNK,1990,,,,,,,,,,,,,,,,,100,99.6,75,,,5140,17.02,20.4
1320,DNK,1991,,,,,,,,,,,,,,,,,,,,,,5154,16.96,20.32
1321,DNK,1992,,,,,,,,,,,,,,,,,,,,,,5171,16.98,20.21
1322,DNK,1993,,,,,,,,,,,,,,,,,,,,,,5191,17.06,20.08
1323,DNK,1994,,,,,,,,,,,,,,,,,,,,,,5211,17.19,19.96
1324,DNK,1995,,,,,,,,,,,,,,,,,,,,,,5233,17.36,19.86
1325,DNK,1996,,,,,,,,,,,,,,,,,,,,,,5254,17.57,19.77
1326,DNK,1997,,,,,,,,,,,,,,,,,,,,,,5277,17.81,19.71
1327,DNK,1998,,,,,,,,,,,,,,,,,,,,,,5299,18.05,19.68
1328,DNK,1999,,,,,,,,,,,,,,,,,,,,,,5319,18.28,19.71
1329,DNK,2000,,,,,,,,87,86,34.6,41.6,,15,,,,100,99.6,77,,,5338,18.47,19.81
1330,DNK,2001,,,,,,,,64,88,,,,,,,,,,,,,5355,18.61,19.98
1331,DNK,2002,,,,,,,,90,77,,,,,,,,,,,,,5369,18.72,20.22
1332,DNK,2003,391,,,,,,,78,84,,,,,,,,,,,,,5383,18.77,20.52
1333,DNK,2004,385,100,1.8,,,,,70,86,,,,,,,,,,,,,5399,18.78,20.86
1334,DNK,2005,424,,,,,,5,91,85,27,31.1,,,,,,,,,,,5418,18.73,21.24
1335,DNK,2006,377,2.9,100,,,,3,68,71,,,,,,,,,,,,,5441,18.64,21.65
1336,DNK,2007,391,40,8.2,0,0,,2,50,79,,,,,,,,,,,,,5468,18.49,22.08
1337,DNK,2008,367,48,6.2,,,,2,90,78,,,,,,,,,,,,,5496,18.32,22.52
1338,DNK,2009,334,62,4.3,,,,2,74,74,,,,,,,,,,,,,5524,18.14,22.93
1339,DNK,2010,366,0,,,,98,2,63,74,20.9,23.4,,,,69.93,4.52,,,,86.8,,5551,17.96,23.3
1340,DNK,2011,381,73,3.6,,,100,3,59,62,,,,,,,,,,,,,5575,17.8,23.62
1341,DNK,2012,389,,,,,98,2,60,64,19,21,,12.4,,,,,,80,,,5598,17.66,23.9
1342,DNK,2013,356,,,,,96,2,48,59,,,,,1.01,69.07,4.47,,,80,,,5619,17.5,24.2
1343,DNK,2014,320,,,,,98,1,,,,,,,,,,,,,,,,,
1344,DNK,2015,,,,,,,,,,16.4,17.6,,,,,,100,99.6,,,,,,
1345,DNK,2020,,,,,,,,,,12.9,13.4,,,,,,,,,,,,,
1346,DNK,2025,,,,,,,,,,10.1,10.2,,,,,,,,,,,,,
1347,DJI,1990,,,,,,,,,,,,,,,,,78.1,66.1,57,,,590,44.96,4.19
1348,DJI,1991,,,,,,,,,,,,,,,,,,,,,,613,44.77,4.23
1349,DJI,1992,,,,,,,,,,,,,,,,,,,,,,629,44.5,4.27
1350,DJI,1993,,,,,,,,,,,,,,,,,,,,,,642,44.17,4.32
1351,DJI,1994,,,,,,,,,,,,,,,,,,,,,,653,43.81,4.38
1352,DJI,1995,,,,,,,,,75,,,,,,,,,,,,,664,43.46,4.44
1353,DJI,1996,,,,,,,,63,77,,,,,,,,,,,,,676,43.13,4.51
1354,DJI,1997,,,,,,,,53,76,,,,,,,,,,,,,688,42.8,4.58
1355,DJI,1998,,,,,,,,,79,,,,,,,,,,,,,700,42.43,4.65
1356,DJI,1999,,,,,,,,59,72,,,,,,,,,,,,,712,41.96,4.73
1357,DJI,2000,,,,,,,,37,62,,,,43.9,,,,82.3,59.5,57,,,723,41.38,4.82
1358,DJI,2001,,,,,,,,67,,,,,,,,,,,,,,734,40.66,4.9
1359,DJI,2002,,,,,,,,73,82,,,,,,,,,,,,,744,39.84,4.99
1360,DJI,2003,3292,5,18,,21,,,49,73,,,,,,,,,,,,,755,38.96,5.09
1361,DJI,2004,3012,4.9,62,14,14,,,67,78,,,,,,,,,,,,,766,38.09,5.18
1362,DJI,2005,3170,7.1,60,15,15,0,39,69,80,,,,,,,,,,,,,777,37.26,5.28
1363,DJI,2006,3095,,,,,,,69,80,,,,,,,,,,,,29.6,788,36.47,5.39
1364,DJI,2007,3257,12,14,,,,,67,81,,,,,,,,,,,,,799,35.74,5.51
1365,DJI,2008,3717,44,12,85,29,,,76,84,,,,,,,,,,,,,810,35.09,5.62
1366,DJI,2009,3804,55,9.9,0,23,,,75,79,,,,,,,,,,,,,822,34.55,5.73
1367,DJI,2010,4191,52,11,,11,,,70,80,,,,,,,,,,,77,,834,34.14,5.82
1368,DJI,2011,3723,19,25,,22,,0,63,82,,,,,,,,,,,,,847,33.87,5.9
1369,DJI,2012,3546,36,8.5,73,75,,96,,31,,,,43.9,,,,,,61,,29.8,860,33.72,5.96
1370,DJI,2013,3162,35,9.4,91,35,,160,,75,,,,,,,,,,62,,,873,33.7,6
1371,DJI,2014,2227,84,8.5,,68,20,110,,,,,,,,,,,,,,,,,
1372,DJI,2015,,,,,,,,,,,,,,,,,90,47.4,,,,,,
1373,DMA,1990,,,,,,,,,,,,,,,,,,,74,,,71,32.53,9.31
1374,DMA,1991,,,,,,,,,,,,,,,,,,,,,,71,32.33,9.38
1375,DMA,1992,,,,,,,,,,,,,,,,,,,,,,71,32.18,9.45
1376,DMA,1993,,,,,,,,,,,,,,,,,,,,,,71,32.04,9.53
1377,DMA,1994,,,,,,,,,,,,,,,,,,,,,,71,31.88,9.61
1378,DMA,1995,,,,,,,,,,,,,,,,,,,,,,71,31.68,9.71
1379,DMA,1996,,,,,,,,,100,,,,,,,,,,,,,71,31.44,9.83
1380,DMA,1997,,,,,,,,,83,,,,,,,,,,,,,71,31.15,9.96
1381,DMA,1998,,,,,,,,,,,,,,,,,,,,,,70,30.84,10.1
1382,DMA,1999,,,,,,,,,,,,,,,,,,,,,,70,30.51,10.24
1383,DMA,2000,,,,,,,,,,,,,,,,,94.5,81.1,74,,,70,30.16,10.38
1384,DMA,2001,,,,,,,,,100,,,,,,,,,,,,,70,29.8,10.51
1385,DMA,2002,,,,,,,,,,,,,,,,,,,,,,70,29.43,10.63
1386,DMA,2003,,,,,,,,,,,,,,,,,,,,,,70,29.06,10.76
1387,DMA,2004,,,,,,,,,,,,,,,,,,,,,,70,28.68,10.89
1388,DMA,2005,,,,,,,,,,,,,,,,,,,,,,71,28.31,11.03
1389,DMA,2006,19,21,0,,,,,,50,,,,,,,,,,,,,71,27.95,11.17
1390,DMA,2007,3,33,0,,,,,0,67,,,,,,,,,,,,,71,27.6,11.32
1391,DMA,2008,16,19,67,100,50,,,,100,,,,,,,,,,,,,71,27.26,11.48
1392,DMA,2009,5,80,25,0,100,,,,100,,,,,,,,,,,,,71,26.92,11.66
1393,DMA,2010,8,38,33,100,100,12,0,100,100,,,,,,90.03,0,,,,68.1,,71,26.59,11.86
1394,DMA,2011,3,67,0,,,50,0,0,100,,,,,,,,,,,,,71,26.27,12.09
1395,DMA,2012,8,75,0,,,80,0,100,100,,,,,,,,,,75,,,72,25.96,12.35
1396,DMA,2013,3,67,100,0,50,100,1,,100,,,,,5.56,84.72,0,,,75,,,72,25.7,12.6
1397,DMA,2014,1,0,,,,,0,,,,,,,,,,,,,,,,,
1398,DMA,2015,,,,,,,,,,,,,,,,,,,,,,,,
1399,DOM,1990,,,,,,,,,,,,,,,,,87.3,73,69,,,7245,38.52,6.08
1400,DOM,1991,,,,,,,,,,,,,,,,,,,,,,7392,38.21,6.23
1401,DOM,1992,,,,,,,,,,,,,,,,,,,,,,7540,37.91,6.39
1402,DOM,1993,,,,,,,,,,,,,,,,,,,,,,7688,37.61,6.54
1403,DOM,1994,,,,,,,,,,,,,,,,,,,,,,7834,37.3,6.69
1404,DOM,1995,,,,,,,,,64,,,,,,,,,,,,,7978,36.96,6.84
1405,DOM,1996,,,,,,,,,61,,,,,,,,,,,,,8119,36.58,6.98
1406,DOM,1997,,,,,,,,,84,,,,,,,,,,,,,8256,36.18,7.13
1407,DOM,1998,,,,,,,,,41,,,,,,,,,,,,,8393,35.76,7.26
1408,DOM,1999,,,,,,,,,76,,,,,,,,,,,,,8528,35.34,7.38
1409,DOM,2000,,,,,,,,54,70,15.2,21.7,,27.9,,,,86.8,77.5,73,,,8663,34.94,7.49
1410,DOM,2001,,,,,,,,56,78,,,,,,,,,,,,,8799,34.55,7.59
1411,DOM,2002,,,,,,,,55,77,,,,,,,,,,,,,8935,34.18,7.67
1412,DOM,2003,5057,,,,,,,59,80,,,,,,,,,,,,,9071,33.81,7.75
1413,DOM,2004,4820,1.3,4.6,,,,,49,79,,,,,,,,,,,,,9207,33.44,7.83
1414,DOM,2005,5312,1.5,3.8,0,0,,,60,84,12.9,20.4,,,,,,,,,,,9343,33.06,7.92
1415,DOM,2006,4819,37,12,,,,24,48,78,,,,,,,,,,,,4.6,9479,32.68,8.02
1416,DOM,2007,4361,37,21,,,,,38,78,,,,,,,,,,,,3.4,9615,32.29,8.13
1417,DOM,2008,4468,45,20,,,,12,0,46,,,,,,,,,,,,,9750,31.9,8.26
1418,DOM,2009,4442,57,16,0,0,0,0,53,62,,,,,,,,,,,,,9884,31.53,8.4
1419,DOM,2010,4160,60,22,7.9,3.8,1.4,111,64,80,10.9,19.5,,,,,,,,,73.8,,10017,31.17,8.57
1420,DOM,2011,4472,57,18,58,93,0.42,117,61,83,,,,,,,,,,,,,10148,30.84,8.76
1421,DOM,2012,4440,61,20,69,48,3.1,98,64,82,10.3,19.1,,24.8,,,,,,77,,,10277,30.53,8.97
1422,DOM,2013,4663,71,25,48,82,2.2,105,51,83,,,,,,,,,,74,,4,10404,30.2,9.2
1423,DOM,2014,4605,73,23,47,85,9.1,93,,,,,,,,,,,,,,,,,
1424,DOM,2015,,,,,,,,,,9.4,18.8,,,,,,84.7,84,,,,,,
1425,DOM,2020,,,,,,,,,,8.2,18.1,,,,,,,,,,,,,
1426,DOM,2025,,,,,,,,,,7.1,17.6,,,,,,,,,,,,,
1427,ECU,1990,,,,,,,,,,,,,,,,,73.8,57,69,,,10124,38.16,6.39
1428,ECU,1991,,,,,,,,,,,,,,,,,,,,,,10361,37.8,6.46
1429,ECU,1992,,,,,,,,,,,,,,,,,,,,,,10598,37.43,6.54
1430,ECU,1993,,,,,,,,,,,,,,,,,,,,,,10836,37.06,6.62
1431,ECU,1994,,,,,,,,,,,,,,,,,,,,,,11075,36.69,6.71
1432,ECU,1995,,,,,,,,,39,,,,,,,,,,,,,11316,36.32,6.81
1433,ECU,1996,,,,,,,,,33,,,,,,,,,,,,,11557,35.97,6.91
1434,ECU,1997,,,,,,,,34,55,,,,,,,,,,,,,11799,35.62,7.02
1435,ECU,1998,,,,,,,,,,,,,,,,,,,,,,12042,35.26,7.14
1436,ECU,1999,,,,,,,,69,66,,,,,,,,,,,,,12287,34.91,7.26
1437,ECU,2000,,,,,,,,,,5.3,21.4,,30.6,,,,79.7,69.7,73,,,12533,34.54,7.38
1438,ECU,2001,,,,,,,,41,71,,,,,,,,,,,,,12781,34.17,7.5
1439,ECU,2002,,,,,,,,,84,,,,,,,,,,,,,13030,33.78,7.62
1440,ECU,2003,7456,,,,,,,,84,,,,,,,,,,,,,13280,33.4,7.75
1441,ECU,2004,6784,,,,,,,59,84,,,,,,,,,,,,6.2,13529,33.02,7.88
1442,ECU,2005,4808,0.21,30,0,,3.2,253,64,82,4.5,18.4,,,,,,,,,,,13777,32.65,8.01
1443,ECU,2006,4920,,,,,,,56,57,,,,,,,,,,,,,14024,32.3,8.14
1444,ECU,2007,5262,32,19,0,100,4,275,47,73,,,,,,,,,,,,,14268,31.96,8.27
1445,ECU,2008,5202,18,42,,100,3.1,155,69,75,,,,,,,,,,,,,14512,31.62,8.41
1446,ECU,2009,5026,47,19,,100,,156,55,73,,,,,,,,,,,,,14756,31.29,8.57
1447,ECU,2010,5095,100,8.2,,100,10,195,,76,3.8,15.9,,,,3.17,0.39,,,,62.7,,15001,30.95,8.75
1448,ECU,2011,5350,68,16,,,36,382,35,73,,,,,,,,,,,,,15246,30.62,8.97
1449,ECU,2012,5771,86,13,,100,13,249,43,75,3.6,15.1,,26.1,,,,,,75,,,15492,30.29,9.21
1450,ECU,2013,5509,90,14,0,100,1.5,117,53,75,,,,,0.33,2.91,0.36,,,76,,,15738,30,9.5
1451,ECU,2014,5352,88,13,0,100,28,451,,,,,,,,,,,,,,,,,
1452,ECU,2015,,,,,,,,,,3.3,14,,,,,,86.9,84.7,,,,,,
1453,ECU,2020,,,,,,,,,,2.8,12.3,,,,,,,,,,,,,
1454,ECU,2025,,,,,,,,,,2.5,11,,,,,,,,,,,,,
1455,EGY,1990,,,,,,,,,,,,,,,,,93.4,73.4,65,,,56337,39.52,7.37
1456,EGY,1991,,,,,,,,,,,,,,,,,,,,,,57388,39.3,7.43
1457,EGY,1992,,,,,,,,,,,,,,,,,,,,,,58371,39.01,7.49
1458,EGY,1993,,,,,,,,,,,,,,,,,,,,,,59308,38.65,7.56
1459,EGY,1994,,,,,,,,,,,,,,,,,,,,,,60232,38.25,7.62
1460,EGY,1995,,,,,,,,,62,,,,,,,,,,,,,61168,37.83,7.68
1461,EGY,1996,,,,,,,,57,51,,,,,,,,,,,,,62124,37.4,7.74
1462,EGY,1997,,,,,,,,52,78,,,,,,,,,,,,,63094,36.96,7.8
1463,EGY,1998,,,,,,,,63,83,,,,,,,,,,,,,64084,36.5,7.85
1464,EGY,1999,,,,,,,,60,85,,,,,,,,,,,,,65098,35.99,7.89
1465,EGY,2000,,,,,,,,63,87,1.2,35.5,,15.4,,,,95.9,84.3,68,,,66137,35.43,7.92
1466,EGY,2001,,,,,,,,67,82,,,,,,,,,,,,,67204,34.81,7.94
1467,EGY,2002,,,,,,,,,88,,,,,,,,,,,,,68303,34.17,7.95
1468,EGY,2003,11747,,,,,,,65,80,,,,,,,,,,,,8.7,69432,33.53,7.95
1469,EGY,2004,11935,,,,,,,45,70,,,,,,,,,,,,,70591,32.97,7.98
1470,EGY,2005,11735,,,,,,,59,79,0.8,39.3,,,,,,,,,,5.4,71778,32.51,8.02
1471,EGY,2006,10400,3.5,3.3,100,100,0.93,119,69,87,,,,,,,,,,,,,72991,32.18,8.09
1472,EGY,2007,10044,4.8,1.9,100,100,5.9,277,65,90,,,,,,,,,,,,,74230,31.94,8.19
1473,EGY,2008,9760,5.3,1.7,100,100,0.82,96,71,91,,,,,,,,,,,,6.8,75492,31.77,8.3
1474,EGY,2009,10037,32,0.34,100,100,0.95,253,78,91,,,,,,,,,,,,,76775,31.64,8.4
1475,EGY,2010,9588,47,0.16,100,100,,,72,89,0.5,43.9,,,,0.39,0.26,,,,43,,78076,31.51,8.49
1476,EGY,2011,9307,37,0.35,100,100,0.7,191,72,88,,,,,,,,,,,,,79392,31.38,8.56
1477,EGY,2012,8753,17,1.1,100,100,0.59,136,61,88,0.4,45.9,,13.1,,,,,,71,,,80722,31.25,8.62
1478,EGY,2013,8183,9.6,0.89,100,100,0.84,119,72,86,,,,,0.62,0.38,0.25,,,71,,,82056,31.1,8.7
1479,EGY,2014,7467,23,0.71,100,100,1.2,86,,,,,,,,,,,,,,,,,
1480,EGY,2015,,,,,,,,,,0.3,49.9,,,,,,99.4,94.7,,,,,,
1481,EGY,2020,,,,,,,,,,0.2,56.3,,,,,,,,,,,,,
1482,EGY,2025,,,,,,,,,,0.1,63.1,,,,,,,,,,,,,
1483,SLV,1990,,,,,,,,,,,,,,,,,70.2,51.1,65,,,5344,41.67,6.62
1484,SLV,1991,,,,,,,,,,,,,,,,,,,,,,5425,41.19,6.72
1485,SLV,1992,,,,,,,,,,,,,,,,,,,,,,5511,40.72,6.82
1486,SLV,1993,,,,,,,,,,,,,,,,,,,,,,5597,40.29,6.92
1487,SLV,1994,,,,,,,,,,,,,,,,,,,,,,5678,39.91,7.04
1488,SLV,1995,,,,,,,,,,,,,,,,,,,,,,5748,39.58,7.17
1489,SLV,1996,,,,,,,,,64,,,,,,,,,,,,,5807,39.31,7.32
1490,SLV,1997,,,,,,,,,69,,,,,,,,,,,,,5855,39.08,7.48
1491,SLV,1998,,,,,,,,58,77,,,,,,,,,,,,,5895,38.87,7.64
1492,SLV,1999,,,,,,,,60,78,,,,,,,,,,,,,5929,38.62,7.82
1493,SLV,2000,,,,,,,,66,79,,,,32.4,,,,81.6,62.4,70,,,5959,38.3,7.99
1494,SLV,2001,,,,,,,,75,88,,,,,,,,,,,,,5985,37.9,8.16
1495,SLV,2002,,,,,,,,71,88,,,,,,,,,,,,,6008,37.43,8.32
1496,SLV,2003,1405,74,9.4,,19,,,75,88,,,,,,,,,,,,,6029,36.89,8.49
1497,SLV,2004,1466,77,7.4,,11,,,73,90,,,,,,,,,,,,,6050,36.3,8.64
1498,SLV,2005,1830,84,12,20,38,1.1,14,68,93,,,,,,,,,,,,,6073,35.67,8.79
1499,SLV,2006,1679,97,11,12,36,0,2,76,92,,,,,,,,,,,,,6097,35,8.92
1500,SLV,2007,1692,93,13,51,37,49,1,83,91,,,,,,,,,,,,,6123,34.29,9.05
1501,SLV,2008,1746,95,12,53,47,1.1,6,84,92,,,,,,,,,,,,6.6,6152,33.57,9.16
1502,SLV,2009,1736,95,12,28,35,7,4,88,91,,,,,,,,,,,,,6183,32.83,9.27
1503,SLV,2010,1730,96,11,82,63,0,2,90,92,,,,,,9.46,0.05,,,,64.3,,6218,32.09,9.39
1504,SLV,2011,1917,98,10,85,77,22,6,90,93,,,,,,,,,,,,,6256,31.35,9.51
1505,SLV,2012,2063,99,11,66,83,20,10,60,93,,,,39.8,,,,,,72,,,6297,30.62,9.64
1506,SLV,2013,2193,98,9.5,80,77,14,14,76,93,,,,,0.47,9.84,0.05,,,73,,,6340,29.9,9.8
1507,SLV,2014,2220,98,9.3,84,84,54,15,,,,,,,,,,,,,,,,,
1508,SLV,2015,,,,,,,,,,,,,,,,,93.8,75,,,,,,
1509,GNQ,1990,,,,,,,,,,,,,,,,,,,48,,,374,37.69,6.73
1510,GNQ,1991,,,,,,,,,,,,,,,,,,,,,,386,38.64,6.58
1511,GNQ,1992,,,,,,,,,,,,,,,,,,,,,,400,39.6,6.44
1512,GNQ,1993,,,,,,,,,,,,,,,,,,,,,,413,40.48,6.3
1513,GNQ,1994,,,,,,,,,,,,,,,,,,,,,,428,41.25,6.16
1514,GNQ,1995,,,,,,,,83,89,,,,,,,,,,,,,442,41.87,6.02
1515,GNQ,1996,,,,,,,,67,77,,,,,,,,,,,,,456,42.32,5.87
1516,GNQ,1997,,,,,,,,63,82,,,,,,,,,,,,,471,42.62,5.73
1517,GNQ,1998,,,,,,,,,,,,,,,,,,,,,,487,42.77,5.58
1518,GNQ,1999,,,,,,,,,,,,,,,,,,,,,,502,42.76,5.44
1519,GNQ,2000,,,,,,,,,,,,,41.3,,,,47.3,80.2,50,,,518,42.61,5.3
1520,GNQ,2001,,,,,,,,,,,,,,,,,,,,,,535,42.32,5.16
1521,GNQ,2002,,,,,,,,,,,,,,,,,,,,,,551,41.92,5.04
1522,GNQ,2003,,,31,,,,,,51,,,,,,,,,,,,,569,41.46,4.91
1523,GNQ,2004,541,,,,,,,,,,,,,,,,,,,,10.6,586,41.01,4.8
1524,GNQ,2005,,,,,,,,,,,,,,,,,,,,,,604,40.6,4.69
1525,GNQ,2006,,,,,,,,,,,,,,,,,,,,,,622,40.27,4.58
1526,GNQ,2007,,,34,,,,,19,58,,,,,,,,,,,,,640,39.98,4.49
1527,GNQ,2008,741,100,5.5,0,0,0.16,5,36,54,,,,,,,,,,,,,658,39.74,4.42
1528,GNQ,2009,720,46,37,14,55,,,50,65,,,,,,,,,,,,,677,39.52,4.38
1529,GNQ,2010,853,92,29,85,31,0,0,46,68,,,,,,,,,,,39.2,5.6,696,39.32,4.39
1530,GNQ,2011,913,100,26,,21,,6,,,,,,,,,,,,,,,716,39.13,4.44
1531,GNQ,2012,,,,,,,,,,,,,39.8,,,,,,55,,,736,38.95,4.53
1532,GNQ,2013,,,45,,70,,,53,62,,,,,,,,,,56,,,757,38.8,4.7
1533,GNQ,2014,1213,60,40,,91,0.29,7,,,,,,,,,,,,,,,,,
1534,GNQ,2015,,,,,,,,,,,,,,,,,47.9,74.5,,,,,,
1535,ERI,1990,,,,,,,,,,,,,,,,,47.3,9.3,48,,,3273,46.54,2.88
1536,ERI,1991,,,,,,,,,,,,,,,,,,,,,,3312,47.11,2.89
1537,ERI,1992,,,,,,,,,,,,,,,,,,,,,,3332,47.86,2.91
1538,ERI,1993,,,,,,,,,,,,,,,,,,,,,,3345,48.64,2.94
1539,ERI,1994,,,,,,,,,,,,,,,,,,,,,,3366,49.26,2.97
1540,ERI,1995,,,,,,,,,,,,,,,,,,,,,,3408,49.54,3.01
1541,ERI,1996,,,,,,,,,,,,,,,,,,,,,,3473,49.47,3.05
1542,ERI,1997,,,,,,,,,83,,,,,,,,,,,,,3560,49.11,3.09
1543,ERI,1998,,,,,,,,81,73,,,,,,,,,,,,,3668,48.51,3.14
1544,ERI,1999,,,,,,,,69,44,,,,,,,,,,,,,3795,47.79,3.19
1545,ERI,2000,,,,,,,,,76,,,,50.9,,,,51,11.4,45,,,3939,47.02,3.23
1546,ERI,2001,,,,,,,,,80,,,,,,,,,,,,,4102,46.21,3.27
1547,ERI,2002,,,,,,,,87,82,,,,,,,,,,,,,4282,45.38,3.3
1548,ERI,2003,4757,,,,,,,,85,,,,,,,,,,,,,4473,44.62,3.33
1549,ERI,2004,4367,,,,,,,,85,,,,,,,,,,,,,4666,43.98,3.37
1550,ERI,2005,3612,,,,,,,,88,,,,,,,,,,,,,4854,43.52,3.42
1551,ERI,2006,3136,,,,,,,80,90,,,,,,,,,,,,,5035,43.22,3.47
1552,ERI,2007,3743,,,,,,,78,88,,,,,,,,,,,,,5210,43.06,3.53
1553,ERI,2008,3006,,,,,,,68,84,,,,,,,,,,,,,5382,43.01,3.59
1554,ERI,2009,3022,,,,,,,82,86,,,,,,,,,,,,,5558,43.01,3.65
1555,ERI,2010,2991,,,,,,,88,86,,,,,,3.52,1.07,,,,20.6,38.8,5741,43.02,3.69
1556,ERI,2011,3093,,,,,,11,69,76,,,,,,,,,,,,,5933,43.06,3.71
1557,ERI,2012,3254,59,8.6,,,,0,72,87,,,,44.4,,,,,,63,,,6131,43.1,3.73
1558,ERI,2013,2977,75,6.6,12,16,0,17,77,89,,,,,0.36,2.92,0.88,,,64,,,6333,43.1,3.7
1559,ERI,2014,2425,95,6.1,74,82,,22,,,,,,,,,,,,,,,,,
1560,ERI,2015,,,,,,,,,,,,,,,,,57.8,15.7,,,,,,
1561,EST,1990,,,,,,,,,,,,,,,,,99,97,70,,,1565,22.18,17.24
1562,EST,1991,,,,,,,,,,,,,,,,,,,,,,1549,22.02,17.55
1563,EST,1992,,,,,,,,,,,,,,,,,,,,,,1523,21.77,17.9
1564,EST,1993,,,,,,,,,,,,,,,,,,,,,,1491,21.45,18.3
1565,EST,1994,,,,,,,,,,,,,,,,,,,,,,1460,21.05,18.73
1566,EST,1995,,,,,,,,,,,,,,,,,,,,,,1433,20.62,19.17
1567,EST,1996,,,,,,,,,,,,,,,,,,,,,,1413,20.14,19.62
1568,EST,1997,,,,,,,,,,,,,,,,,,,,,,1397,19.64,20.08
1569,EST,1998,,,,,,,,,65,,,,,,,,,,,,,1386,19.11,20.51
1570,EST,1999,,,,,,,,62,63,,,,,,,,,,,,,1376,18.55,20.89
1571,EST,2000,,,,,,,,56,70,27.4,55.3,,6,,,,99,97,71,,,1366,17.97,21.2
1572,EST,2001,,,,,,,,33,64,,,,,,,,,,,,,1357,17.35,21.42
1573,EST,2002,,,,,,,,40,67,,,,,,,,,,,,,1348,16.72,21.57
1574,EST,2003,623,68,,,,,,29,70,,,,,,,,,,,,,1339,16.13,21.67
1575,EST,2004,594,80,5.5,,,,,42,76,,,,,,,,,,,,,1332,15.64,21.79
